"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","direct_social","dat3A_var","dat3A_var_l","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0501","5","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"rearing rate","behaviour","no",0.2461,"no",NA,NA,"no","yes",2,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707,NA,NA,0.789,NA,NA,NA,0.047,0.607,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.098","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0707,0.2461,NA,NA,NA,2009,NA,0.0707,0.127298444130127,0.127298444130127,0.254596888260255,0.254596888260255,0.128,0.00813008130081301,NA,"V_ige_2",0.009,-4.71053070164592,4.83628190695148,206,"Peromyscus maniculatus sonoriensis"
"IGE0501","6","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"reciprocal latency to fight","behaviour","no",-2.2224,"no",NA,NA,"no","yes",2,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1968,NA,NA,0.864,NA,NA,NA,0.119,0.556,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.050","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.1968,-2.2224,NA,NA,NA,2009,NA,0.1968,0.182926829268293,0.182926829268293,0.142276422764228,0.142276422764228,0.185,0.00813008130081301,NA,"V_a",0.028,-3.57555076880693,4.83628190695148,207,"Peromyscus maniculatus sonoriensis"
"IGE0501","6","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"reciprocal latency to fight","behaviour","no",-2.2224,"no",NA,NA,"no","yes",2,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1968,NA,NA,0.864,NA,NA,NA,0.119,0.556,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.050","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.1968,-2.2224,NA,NA,NA,2009,NA,0.1968,0.182926829268293,0.182926829268293,0.142276422764228,0.142276422764228,0.185,0.00813008130081301,NA,"V_ige_2",0.036,-3.32423634052603,4.83628190695148,208,"Peromyscus maniculatus sonoriensis"
"IGE0505","9","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"neck bite marks","behaviour","no",2.21,"no",2.11,NA,"no","yes",4,0.18,NA,NA,1.4,3.07,NA,NA,NA,NA,NA,3.54,0.07,NA,0.55,NA,0.12,NA,1.65,0.47,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",3.54,2.21,NA,NA,NA,2014,3.71428571428571,3.54,0.0508474576271186,0.0508474576271186,0.0734463276836158,0.07,0.051,0.000504540867810293,NA,"V_a",0.26,-1.34707364796661,7.59337419312129,209,"Neovison vison"
"IGE0505","9","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"neck bite marks","behaviour","no",2.21,"no",2.11,NA,"no","yes",4,0.18,NA,NA,1.4,3.07,NA,NA,NA,NA,NA,3.54,0.07,NA,0.55,NA,0.12,NA,1.65,0.47,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",3.54,2.21,NA,NA,NA,2014,3.71428571428571,3.54,0.0508474576271186,0.0508474576271186,0.0734463276836158,0.07,0.051,0.000504540867810293,NA,"V_ige_2",0.18,-1.71479842809193,7.59337419312129,210,"Neovison vison"
"IGE0505","10","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"tail bite marks","behaviour","no",2.22,"no",2.43,NA,"no","yes",4,0.14,NA,NA,2.8,6.1,NA,NA,NA,NA,NA,5.31,0.06,NA,0.99,NA,0.21,NA,2.19,0.41,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",5.31,2.22,NA,NA,NA,2014,5.66666666666667,5.31,0.0263653483992467,0.0263653483992467,0.064030131826742,0.06,0.026,0.000504540867810293,NA,"V_a",0.34,-1.07880966137193,7.59337419312129,211,"Neovison vison"
"IGE0505","10","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"tail bite marks","behaviour","no",2.22,"no",2.43,NA,"no","yes",4,0.14,NA,NA,2.8,6.1,NA,NA,NA,NA,NA,5.31,0.06,NA,0.99,NA,0.21,NA,2.19,0.41,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",5.31,2.22,NA,NA,NA,2014,5.66666666666667,5.31,0.0263653483992467,0.0263653483992467,0.064030131826742,0.06,0.026,0.000504540867810293,NA,"V_ige_2",0.14,-1.96611285637283,7.59337419312129,212,"Neovison vison"
"IGE0505","11","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"body bite marks","behaviour","no",2.03,"no",2.6,NA,"no","yes",4,0.27,NA,NA,3.15,3.9,NA,NA,NA,NA,NA,4.95,0.07,NA,0.67,NA,0.27,NA,2.56,0.52,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",4.95,2.03,NA,NA,NA,2014,5.28571428571429,4.95,0.0545454545454545,0.0545454545454545,0.0747474747474747,0.07,0.055,0.000504540867810293,NA,"V_a",0.37,-0.994252273343867,7.59337419312129,213,"Neovison vison"
"IGE0505","11","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"body bite marks","behaviour","no",2.03,"no",2.6,NA,"no","yes",4,0.27,NA,NA,3.15,3.9,NA,NA,NA,NA,NA,4.95,0.07,NA,0.67,NA,0.27,NA,2.56,0.52,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",4.95,2.03,NA,NA,NA,2014,5.28571428571429,4.95,0.0545454545454545,0.0545454545454545,0.0747474747474747,0.07,0.055,0.000504540867810293,NA,"V_ige_2",0.27,-1.30933331998376,7.59337419312129,214,"Neovison vison"
"IGE0507","191",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",7668,7668,7668,50,705,NA,NA,"survival time","survival","no",NA,"no",NA,"W1 · WB","no","yes",NA,536,NA,NA,1984,NA,NA,NA,NA,NA,11732,15860,NA,NA,-0.37,NA,-197,NA,NA,0.26,"Table 3","MM","v1=cage variance
","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","40","Revise",15860,NA,NA,NA,NA,2012,NA,15860,0.0337957124842371,0.0337957124842371,0.0337957124842371,0.0337957124842371,0.034,0.000130463144161774,NA,"V_a",536,6.2841341610708,8.94481110416553,215,"Gallus gallus"
"IGE0507","191",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",7668,7668,7668,50,705,NA,NA,"survival time","survival","no",NA,"no",NA,"W1 · WB","no","yes",NA,536,NA,NA,1984,NA,NA,NA,NA,NA,11732,15860,NA,NA,-0.37,NA,-197,NA,NA,0.26,"Table 3","MM","v1=cage variance
","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","40","Revise",15860,NA,NA,NA,NA,2012,NA,15860,0.0337957124842371,0.0337957124842371,0.0337957124842371,0.0337957124842371,0.034,0.000130463144161774,NA,"V_ige_2",536,6.2841341610708,8.94481110416553,216,"Gallus gallus"
"IGE0507","192",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",7344,7344,7344,50,705,NA,NA,"survival time","survival","no",NA,"no",NA,"WB · W1","no","yes",NA,767,NA,NA,2379,NA,NA,NA,NA,NA,15655,21332,NA,NA,-0.83,NA,-726,NA,NA,0.17,"Table 3","MM","v1=cage variance
","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","41","Revise",21332,NA,NA,NA,NA,2012,NA,21332,0.0359553722107632,0.0359553722107632,0.0467372960810051,0.0467372960810051,0.036,0.000136221223266585,NA,"V_a",997,6.90475076996184,8.90163893230033,217,"Gallus gallus"
"IGE0507","192",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",7344,7344,7344,50,705,NA,NA,"survival time","survival","no",NA,"no",NA,"WB · W1","no","yes",NA,767,NA,NA,2379,NA,NA,NA,NA,NA,15655,21332,NA,NA,-0.83,NA,-726,NA,NA,0.17,"Table 3","MM","v1=cage variance
","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","41","Revise",21332,NA,NA,NA,NA,2012,NA,21332,0.0359553722107632,0.0359553722107632,0.0467372960810051,0.0467372960810051,0.036,0.000136221223266585,NA,"V_ige_2",767,6.64248680136726,8.90163893230033,218,"Gallus gallus"
"IGE0507","193",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",6276,6276,6276,NA,NA,NA,NA,"survival time","survival","no",NA,"no",NA,"pure bred W1","no","yes",NA,100,NA,NA,803,NA,NA,NA,NA,NA,7976,9735,NA,NA,0.2,NA,51,NA,NA,0.19,"Table 4","MM","v1=cage variance, data used already in Ellen et al 2008

","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","38","Revise",9735,NA,NA,NA,NA,2012,NA,9735,0.0102722136620442,0.0102722136620442,0.0673857216230098,0.0673857216230098,0.01,0.000159413358839471,NA,"V_a",656,6.48616078894409,8.74448811385292,219,"Gallus gallus"
"IGE0507","193",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",6276,6276,6276,NA,NA,NA,NA,"survival time","survival","no",NA,"no",NA,"pure bred W1","no","yes",NA,100,NA,NA,803,NA,NA,NA,NA,NA,7976,9735,NA,NA,0.2,NA,51,NA,NA,0.19,"Table 4","MM","v1=cage variance, data used already in Ellen et al 2008

","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","38","Revise",9735,NA,NA,NA,NA,2012,NA,9735,0.0102722136620442,0.0102722136620442,0.0673857216230098,0.0673857216230098,0.01,0.000159413358839471,NA,"V_ige_2",100,4.60517018598809,8.74448811385292,220,"Gallus gallus"
"IGE0507","194",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",6916,6916,6916,NA,NA,NA,NA,"survival time","survival","no",NA,"no",NA,"pure bred WB","no","yes",NA,228,NA,NA,1200,NA,NA,NA,NA,NA,12686,15971,NA,NA,-0.28,NA,-161,NA,NA,0.16,"Table 4","MM","v1=cage variance, data used already in Ellen et al 2008

","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","39","Revise",15971,NA,NA,NA,NA,2012,NA,15971,0.0142758750234801,0.0142758750234801,0.0876588817231232,0.0876588817231232,0.014,0.000144654997830175,NA,"V_a",1400,7.24422751560335,8.84159284680318,221,"Gallus gallus"
"IGE0507","194",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., the layer breeding division of Hendrix Genetics","captive","experimental","F","ad",6916,6916,6916,NA,NA,NA,NA,"survival time","survival","no",NA,"no",NA,"pure bred WB","no","yes",NA,228,NA,NA,1200,NA,NA,NA,NA,NA,12686,15971,NA,NA,-0.28,NA,-161,NA,NA,0.16,"Table 4","MM","v1=cage variance, data used already in Ellen et al 2008

","FS","some # of dams, sires, and tot individual is provided in text, see if that can be used?; I didn't find partner fixed effects in the methods","changed social fixed effect to no","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","39","Revise",15971,NA,NA,NA,NA,2012,NA,15971,0.0142758750234801,0.0142758750234801,0.0876588817231232,0.0876588817231232,0.014,0.000144654997830175,NA,"V_ige_2",228,5.42934562895444,8.84159284680318,222,"Gallus gallus"
"IGE0509","8","1958-2004","Larus novaehollandiae scopulinus","birds","Kaikoura Peninsula, New Zealand","wild","observational","F","ad",16518,11991,3628,3316,3540,NA,7,"laying date","reproduction","no",306.2,"no",NA,NA,"yes","yes",2,34.26,31.51,7.017,50.41,NA,NA,NA,NA,NA,128.7,252.4,NA,NA,0.607,NA,NA,NA,NA,NA,"Table 1; Text pg 940","AST","V other 1 = year. Data extraction discussed among all four reviewers","FS",NA,NA,"non_transf",NA,"gaussian",NA,"yes","Chroicocephalus scopulinus","Kaikoura_NZ","42","Accept",252.4,306.2,NA,NA,NA,2010,NA,252.4,0.135736925515055,0.135736925515055,0.00340729001584786,0.00340729001584786,0.137,0.000275862068965517,NA,"V_a",0.86,-0.150822889734584,8.19643681123503,223,"Chroicocephalus scopulinus"
"IGE0509","8","1958-2004","Larus novaehollandiae scopulinus","birds","Kaikoura Peninsula, New Zealand","wild","observational","F","ad",16518,11991,3628,3316,3540,NA,7,"laying date","reproduction","no",306.2,"no",NA,NA,"yes","yes",2,34.26,31.51,7.017,50.41,NA,NA,NA,NA,NA,128.7,252.4,NA,NA,0.607,NA,NA,NA,NA,NA,"Table 1; Text pg 940","AST","V other 1 = year. Data extraction discussed among all four reviewers","FS",NA,NA,"non_transf",NA,"gaussian",NA,"yes","Chroicocephalus scopulinus","Kaikoura_NZ","42","Accept",252.4,306.2,NA,NA,NA,2010,NA,252.4,0.135736925515055,0.135736925515055,0.00340729001584786,0.00340729001584786,0.137,0.000275862068965517,NA,"V_ige_2",34.26,3.53397849289597,8.19643681123503,224,"Chroicocephalus scopulinus"
"IGE0515","1","2013-2014","Gryllus bimaculatus","arthropods","Capalbio, Italy","semicaptive","experimental","M","ad",NA,1195,455,50,100,68,4,"aggression","behaviour","yes",0,"yes",NA,NA,"no","yes",2,0.03,0.12,0.08,NA,NA,NA,NA,NA,NA,0.71,1,NA,NA,-0.87,0.01,NA,NA,0.016,0.016,"Table 1 (model 7); results pg 2","FS",NA,"FS","h2 and h2social are equal to VDGE and VIGE; h2 in model without accounting for IGEs is 0.051","h2 set to NA as it was from a model without IGEs","non_transf",NA,"gaussian",NA,NA,"Gryllus bimaculatus","Capalbio_IT","43","Revise",1,0,NA,NA,NA,2017,NA,1,0.03,0.03,0.05,0.05,0.03,0.00221238938053097,NA,"V_a",0.05,-2.99573227355399,6.12029741895095,225,"Gryllus bimaculatus"
"IGE0515","1","2013-2014","Gryllus bimaculatus","arthropods","Capalbio, Italy","semicaptive","experimental","M","ad",NA,1195,455,50,100,68,4,"aggression","behaviour","yes",0,"yes",NA,NA,"no","yes",2,0.03,0.12,0.08,NA,NA,NA,NA,NA,NA,0.71,1,NA,NA,-0.87,0.01,NA,NA,0.016,0.016,"Table 1 (model 7); results pg 2","FS",NA,"FS","h2 and h2social are equal to VDGE and VIGE; h2 in model without accounting for IGEs is 0.051","h2 set to NA as it was from a model without IGEs","non_transf",NA,"gaussian",NA,NA,"Gryllus bimaculatus","Capalbio_IT","43","Revise",1,0,NA,NA,NA,2017,NA,1,0.03,0.03,0.05,0.05,0.03,0.00221238938053097,NA,"V_ige_2",0.03,-3.50655789731998,6.12029741895095,226,"Gryllus bimaculatus"
