"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","Va","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","H2_2_Zr","direct_social","dat3C_I","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0501","2","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"approach rate","behaviour","no",0.4925,"no",NA,NA,"no","yes",2,0.016,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0775,NA,NA,-0.3,NA,NA,NA,0.015,0.19,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.202","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0775,0.4925,NA,NA,NA,2009,NA,0.0775,0.0387096774193548,0.0387096774193548,0.206451612903226,0.206451612903226,0.039,0.00813008130081301,NA,0.209,"I_ige",0.0123682650931485,4.83628190695148,122,"Peromyscus maniculatus sonoriensis"
"IGE0501","3","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"naso-anal contact rate","behaviour","no",0.182,"no",NA,NA,"no","yes",2,0.001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471,NA,NA,NA,NA,NA,NA,0.001,0.034,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.033","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0471,0.182,NA,NA,NA,2009,NA,0.0471,0,0,0.0212314225053079,0.0212314225053079,0,0.00813008130081301,NA,0.021,"I_a",0.0301895906291511,4.83628190695148,123,"Peromyscus maniculatus sonoriensis"
"IGE0501","3","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"naso-anal contact rate","behaviour","no",0.182,"no",NA,NA,"no","yes",2,0.001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471,NA,NA,NA,NA,NA,NA,0.001,0.034,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.033","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0471,0.182,NA,NA,NA,2009,NA,0.0471,0,0,0.0212314225053079,0.0212314225053079,0,0.00813008130081301,NA,0.021,"I_ige",0,4.83628190695148,124,"Peromyscus maniculatus sonoriensis"
"IGE0501","4","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"mounting rate","behaviour","no",0.166,"no",NA,NA,"no","yes",2,0.007,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0793,NA,NA,-0.853,NA,NA,NA,0.002,0.025,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed ; h2 estimated in a different model (without IGEs) as 0.036","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0793,0.166,NA,NA,NA,2009,NA,0.0793,0.0630517023959647,0.0630517023959647,0.0882723833543506,0.0882723833543506,0.063,0.00813008130081301,NA,0.089,"I_a",0.254028160836116,4.83628190695148,125,"Peromyscus maniculatus sonoriensis"
"IGE0501","4","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"mounting rate","behaviour","no",0.166,"no",NA,NA,"no","yes",2,0.007,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0793,NA,NA,-0.853,NA,NA,NA,0.002,0.025,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed ; h2 estimated in a different model (without IGEs) as 0.036","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0793,0.166,NA,NA,NA,2009,NA,0.0793,0.0630517023959647,0.0630517023959647,0.0882723833543506,0.0882723833543506,0.063,0.00813008130081301,NA,0.089,"I_ige",0.181448686311511,4.83628190695148,126,"Peromyscus maniculatus sonoriensis"
"IGE0501","5","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"rearing rate","behaviour","no",0.2461,"no",NA,NA,"no","yes",2,0.018,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707,NA,NA,0.789,NA,NA,NA,0.047,0.607,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.098","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0707,0.2461,NA,NA,NA,2009,NA,0.0707,0.127298444130127,0.127298444130127,0.254596888260255,0.254596888260255,0.128,0.00813008130081301,NA,0.26,"I_a",0.297200323419996,4.83628190695148,127,"Peromyscus maniculatus sonoriensis"
"IGE0501","5","2005-2008","Peromyscus maniculatus sonoriensis","mammals","White Mountain Research Station, California, US","captive","experimental","both","ad",429,490,126,NA,NA,NA,3,"rearing rate","behaviour","no",0.2461,"no",NA,NA,"no","yes",2,0.018,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707,NA,NA,0.789,NA,NA,NA,0.047,0.607,"Table 4 (model 3 & 2)","FS","h2 estimated in a different model (without IGEs)","FS","variable was transformed; h2 estimated in a different model (without IGEs) as 0.098","h2 set to NA as it was from model without IGEs","log",NA,"gaussian",NA,NA,"Peromyscus maniculatus sonoriensis","WhiteMountain_US","35","Revise",0.0707,0.2461,NA,NA,NA,2009,NA,0.0707,0.127298444130127,0.127298444130127,0.254596888260255,0.254596888260255,0.128,0.00813008130081301,NA,0.26,"I_ige",0.148600161709998,4.83628190695148,128,"Peromyscus maniculatus sonoriensis"
"IGE0505","9","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"neck bite marks","behaviour","no",2.21,"no",2.11,NA,"no","yes",4,0.26,0.18,NA,NA,1.4,3.07,NA,NA,NA,NA,NA,3.54,0.07,NA,0.55,NA,0.12,NA,1.65,0.47,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",3.54,2.21,NA,NA,NA,2014,3.71428571428571,3.54,0.0508474576271186,0.0508474576271186,0.0734463276836158,0.07,0.051,0.000504540867810293,NA,0.07,"I_a",0.0532339632685653,7.59337419312129,129,"Neovison vison"
"IGE0505","9","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"neck bite marks","behaviour","no",2.21,"no",2.11,NA,"no","yes",4,0.26,0.18,NA,NA,1.4,3.07,NA,NA,NA,NA,NA,3.54,0.07,NA,0.55,NA,0.12,NA,1.65,0.47,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",3.54,2.21,NA,NA,NA,2014,3.71428571428571,3.54,0.0508474576271186,0.0508474576271186,0.0734463276836158,0.07,0.051,0.000504540867810293,NA,0.07,"I_ige",0.0368542822628529,7.59337419312129,130,"Neovison vison"
"IGE0505","10","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"tail bite marks","behaviour","no",2.22,"no",2.43,NA,"no","yes",4,0.34,0.14,NA,NA,2.8,6.1,NA,NA,NA,NA,NA,5.31,0.06,NA,0.99,NA,0.21,NA,2.19,0.41,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",5.31,2.22,NA,NA,NA,2014,5.66666666666667,5.31,0.0263653483992467,0.0263653483992467,0.064030131826742,0.06,0.026,0.000504540867810293,NA,0.06,"I_a",0.0689879068257447,7.59337419312129,131,"Neovison vison"
"IGE0505","10","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"tail bite marks","behaviour","no",2.22,"no",2.43,NA,"no","yes",4,0.34,0.14,NA,NA,2.8,6.1,NA,NA,NA,NA,NA,5.31,0.06,NA,0.99,NA,0.21,NA,2.19,0.41,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",5.31,2.22,NA,NA,NA,2014,5.66666666666667,5.31,0.0263653483992467,0.0263653483992467,0.064030131826742,0.06,0.026,0.000504540867810293,NA,0.06,"I_ige",0.0284067851635419,7.59337419312129,132,"Neovison vison"
"IGE0505","11","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"body bite marks","behaviour","no",2.03,"no",2.6,NA,"no","yes",4,0.37,0.27,NA,NA,3.15,3.9,NA,NA,NA,NA,NA,4.95,0.07,NA,0.67,NA,0.27,NA,2.56,0.52,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",4.95,2.03,NA,NA,NA,2014,5.28571428571429,4.95,0.0545454545454545,0.0545454545454545,0.0747474747474747,0.07,0.055,0.000504540867810293,NA,0.07,"I_a",0.0897862117498605,7.59337419312129,133,"Neovison vison"
"IGE0505","11","2009-2011","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","both",2806,1985,1985,136,349,NA,5,"body bite marks","behaviour","no",2.03,"no",2.6,NA,"no","yes",4,0.37,0.27,NA,NA,3.15,3.9,NA,NA,NA,NA,NA,4.95,0.07,NA,0.67,NA,0.27,NA,2.56,0.52,"Table 6","AST","Trait mean and SD can be estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females. Data extraction discussed among all four reviewers
","FS","Trait mean and SD are estimated as a marginalized mean using the values in Table 2. V other 1 = residuals males; V other 2 = residuals females.","estimated mean and sd with marginal means formula","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","37","Revise",4.95,2.03,NA,NA,NA,2014,5.28571428571429,4.95,0.0545454545454545,0.0545454545454545,0.0747474747474747,0.07,0.055,0.000504540867810293,NA,0.07,"I_ige",0.065519668033682,7.59337419312129,134,"Neovison vison"
"IGE0509","8","1958-2004","Larus novaehollandiae scopulinus","birds","Kaikoura Peninsula, New Zealand","wild","observational","F","ad",16518,11991,3628,3316,3540,NA,7,"laying date","reproduction","no",306.2,"no",NA,NA,"yes","yes",2,0.86,34.26,31.51,7.017,50.41,NA,NA,NA,NA,NA,128.7,252.4,NA,NA,0.607,NA,NA,NA,NA,NA,"Table 1; Text pg 940","AST","V other 1 = year. Data extraction discussed among all four reviewers","FS",NA,NA,"non_transf",NA,"gaussian",NA,"yes","Chroicocephalus scopulinus","Kaikoura_NZ","42","Accept",252.4,306.2,NA,NA,NA,2010,NA,252.4,0.135736925515055,0.135736925515055,0.00340729001584786,0.00340729001584786,0.137,0.000275862068965517,NA,0.003,"I_a",9.17250756305246e-06,8.19643681123503,135,"Chroicocephalus scopulinus"
"IGE0509","8","1958-2004","Larus novaehollandiae scopulinus","birds","Kaikoura Peninsula, New Zealand","wild","observational","F","ad",16518,11991,3628,3316,3540,NA,7,"laying date","reproduction","no",306.2,"no",NA,NA,"yes","yes",2,0.86,34.26,31.51,7.017,50.41,NA,NA,NA,NA,NA,128.7,252.4,NA,NA,0.607,NA,NA,NA,NA,NA,"Table 1; Text pg 940","AST","V other 1 = year. Data extraction discussed among all four reviewers","FS",NA,NA,"non_transf",NA,"gaussian",NA,"yes","Chroicocephalus scopulinus","Kaikoura_NZ","42","Accept",252.4,306.2,NA,NA,NA,2010,NA,252.4,0.135736925515055,0.135736925515055,0.00340729001584786,0.00340729001584786,0.137,0.000275862068965517,NA,0.003,"I_ige",0.000365407103616485,8.19643681123503,136,"Chroicocephalus scopulinus"
"IGE0572","66","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,2687,2687,NA,NA,1106,NA,"Average daily gain week 1","development","no",26.51,"no",10.25,NA,"no","yes",8,7.8753,0.3939,NA,NA,8.6388,23.0578,5.6029,NA,NA,NA,NA,47.3456,0.1663,0.0083,NA,NA,-1.4437,NA,NA,0.1471,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.44.","MM","MM: to consider, there is info on h2 male. Post-2nd revision note: this paper uses potenitally the same data than IGE0537
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",47.3456,26.51,NA,NA,0.0083,2018,47.3559831629585,47.3456,0.00831967490115238,0.0083,0.166336470548478,0.1663,0.008,0.0003725782414307,0.008,0.168,"I_a",0.0112059234460395,7.89618060861549,137,"Oryctolagus cuniculus"
"IGE0572","66","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,2687,2687,NA,NA,1106,NA,"Average daily gain week 1","development","no",26.51,"no",10.25,NA,"no","yes",8,7.8753,0.3939,NA,NA,8.6388,23.0578,5.6029,NA,NA,NA,NA,47.3456,0.1663,0.0083,NA,NA,-1.4437,NA,NA,0.1471,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.44.","MM","MM: to consider, there is info on h2 male. Post-2nd revision note: this paper uses potenitally the same data than IGE0537
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",47.3456,26.51,NA,NA,0.0083,2018,47.3559831629585,47.3456,0.00831967490115238,0.0083,0.166336470548478,0.1663,0.008,0.0003725782414307,0.008,0.168,"I_ige",0.00056048826652889,7.89618060861549,138,"Oryctolagus cuniculus"
"IGE0572","67","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,2624,2624,NA,NA,1106,NA,"Average daily gain week 2","development","no",37.54,"no",11.49,NA,"no","yes",8,12.9368,0.236,NA,NA,5.8548,28.1216,7.4531,NA,NA,NA,NA,54.2079,0.2387,4e-04,NA,NA,-1.5163,NA,NA,0.0604,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.23
","MM","MM: to consider, there is info on h2 male
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",54.2079,37.54,NA,NA,4e-04,2018,54.1968998743192,54.2079,0.00435360897581349,4e-04,0.23865156185722,0.2387,0,0.000381533765738268,0,0.243,"I_a",0.00917990797384938,7.87245515006398,139,"Oryctolagus cuniculus"
