"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","Va","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","Social_h2_2_Zr","VZr","Social_h2_Zr","V_tbv_calc","V_ige_2","V_tbv_calc_2","V_tbv_2","T2_calc","direct_social","dat4A_herit","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0572","68","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,2280,2280,NA,NA,1106,NA,"Average daily gain week 3","development","no",42.02,"no",11.1,NA,"no","yes",8,13.3603,0.2034,NA,NA,4.3509,34.3635,9.5971,NA,NA,NA,NA,61.106,0.2186,0.0033,NA,NA,-1.543,NA,NA,0.0282,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.22
","MM","MM: 1) trait SD = 11.1, 2)  to consider, there is info on h2 male
","Changed Trait SD to 11.10. Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Revise",61.106,42.02,NA,NA,0.0033,2018,61.1175663311985,61.106,0.00332864203187903,0.0033,0.218641377278827,0.003,0.00043917435221783,0.003,1.7249,0.2034,1.7249,1.7249,0.0282279972506791,"T2_2",0.0282,7.73193072194849,146,"Oryctolagus cuniculus"
"IGE0572","69","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,1944,1944,NA,NA,1106,NA,"Average daily gain week 4","development","no",40.11,"no",13.27,NA,"no","yes",8,10.045,0.1899,NA,NA,3.708,42.4814,12.3518,NA,NA,NA,NA,68.4242,0.1468,0.0028,NA,NA,-1.2356,NA,NA,0.03,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.15","MM","MM: to consider, there is info on h2 male
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",68.4242,40.11,NA,NA,0.0028,2018,68.4264305177112,68.4242,0.00277533387310338,0.0028,0.146804785441408,0.003,0.000515198351365276,0.003,2.0517,0.1899,2.0517,2.0517,0.0299850053051406,"H2_2",0.1468,7.57250298502038,147,"Oryctolagus cuniculus"
"IGE0572","69","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,1944,1944,NA,NA,1106,NA,"Average daily gain week 4","development","no",40.11,"no",13.27,NA,"no","yes",8,10.045,0.1899,NA,NA,3.708,42.4814,12.3518,NA,NA,NA,NA,68.4242,0.1468,0.0028,NA,NA,-1.2356,NA,NA,0.03,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.15","MM","MM: to consider, there is info on h2 male
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",68.4242,40.11,NA,NA,0.0028,2018,68.4264305177112,68.4242,0.00277533387310338,0.0028,0.146804785441408,0.003,0.000515198351365276,0.003,2.0517,0.1899,2.0517,2.0517,0.0299850053051406,"T2_2",0.03,7.57250298502038,148,"Oryctolagus cuniculus"
"IGE0572","70","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,1720,1720,NA,NA,1106,NA,"Average daily gain week 5","development","no",41.2,"no",10.9,NA,"no","yes",8,5.788,0.229,NA,NA,3.7664,52.6743,15.9109,NA,NA,NA,NA,79.3523,0.0729,0.0029,NA,NA,-0.8612,NA,NA,0.0624,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.08","MM","MM: to consider, there is info on h2 male
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",79.3523,41.2,NA,NA,0.0029,2018,79.3964334705075,79.3523,0.00288586468193108,0.0029,0.0729405448865376,0.003,0.0005824111822947,0.003,4.9522,0.229,4.9522,4.9522,0.0624077688989481,"H2_2",0.0729,7.4500795698075,149,"Oryctolagus cuniculus"
"IGE0572","70","2012-2014","Oryctolagus cuniculus","mammals","IRTA, Spain","captive","experimental","both","juv",7701,1720,1720,NA,NA,1106,NA,"Average daily gain week 5","development","no",41.2,"no",10.9,NA,"no","yes",8,5.788,0.229,NA,NA,3.7664,52.6743,15.9109,NA,NA,NA,NA,79.3523,0.0729,0.0029,NA,NA,-0.8612,NA,NA,0.0624,"Figs. 1-4, Tables 1 & 2","DF","V other 1 is litter, V other 2 is """"pseudo-environmental variance"""", V other 3 is group. They did not include residual variance due to the pseudo-enviomental variance, so perhaps that effectively is the residual variance? In additional file 2 they give values for the direct-indirect covariances that they used in a simuation. These were """"close to those obtained with the SAD model in the data analysis step"""". No idea what """"close"""" means, but since it indicates they are not the true values, I haven't used them.
Indirect heritability is 0.08","MM","MM: to consider, there is info on h2 male
","Added note about male h2. Added value for social heritability","non_transf",NA,"gaussian",NA,"yes","Oryctolagus cuniculus","Irta_ESP","48","Accept",79.3523,41.2,NA,NA,0.0029,2018,79.3964334705075,79.3523,0.00288586468193108,0.0029,0.0729405448865376,0.003,0.0005824111822947,0.003,4.9522,0.229,4.9522,4.9522,0.0624077688989481,"T2_2",0.0624,7.4500795698075,150,"Oryctolagus cuniculus"
"IGE0598","59","2001-2007","Sus scrofa","mammals","Institute of Pig Genetics, Netherlands","captive","experimental","both","juv",17053,15602,15602,435,542,NA,5,"average daily gain","development","no",251,"yes",61.18,NA,"no","yes",10.8,0.071,7e-04,0.035,NA,0.058,0.053,0.089,NA,NA,NA,2286,3340,0.071,7e-04,-0.27,NA,NA,NA,0.147,0.147,"Table 4","DF","Table 4 gives lots of things after dividing by VP, so have multiplied by VP and given that value in the cell. V1 other is maternal genetic, V2 other is litter effect, V3 other is group (foster mum) effect. 49645 animals in pedigree, but 17053 piglets in actual dataset analysed.","MM","MM: we need to take into account to some of us didn't do the calculations with the info available at the paper.

","Added value for social heritability. Now updated all variance components to give what they reported in Table 4, and changed """"Variance standardised"""" to Y. Have left trait SD, residual variance, and phenotypic variance as they were, which menas that VA/VP would be tiny. But seems consistent with what we discussed","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","49","Accept",1,251,NA,NA,NA,2010,1,1,7e-04,7e-04,0.071,0.001,6.41066735047118e-05,0.001,NA,7e-04,NA,0.147,0.147,"H2_2",0.071,9.65515439014826,151,"Sus scrofa"
"IGE0598","59","2001-2007","Sus scrofa","mammals","Institute of Pig Genetics, Netherlands","captive","experimental","both","juv",17053,15602,15602,435,542,NA,5,"average daily gain","development","no",251,"yes",61.18,NA,"no","yes",10.8,0.071,7e-04,0.035,NA,0.058,0.053,0.089,NA,NA,NA,2286,3340,0.071,7e-04,-0.27,NA,NA,NA,0.147,0.147,"Table 4","DF","Table 4 gives lots of things after dividing by VP, so have multiplied by VP and given that value in the cell. V1 other is maternal genetic, V2 other is litter effect, V3 other is group (foster mum) effect. 49645 animals in pedigree, but 17053 piglets in actual dataset analysed.","MM","MM: we need to take into account to some of us didn't do the calculations with the info available at the paper.

","Added value for social heritability. Now updated all variance components to give what they reported in Table 4, and changed """"Variance standardised"""" to Y. Have left trait SD, residual variance, and phenotypic variance as they were, which menas that VA/VP would be tiny. But seems consistent with what we discussed","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","49","Accept",1,251,NA,NA,NA,2010,1,1,7e-04,7e-04,0.071,0.001,6.41066735047118e-05,0.001,NA,7e-04,NA,0.147,0.147,"T2_2",0.147,9.65515439014826,152,"Sus scrofa"
"IGE0640","97",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3681,917,917,25,454,NA,5,"Feather condition score","behaviour","no",13.83,"no",3.55,"non-beak-trimmed","no","yes",5,1.46,0.36,NA,NA,6.14,NA,NA,NA,NA,NA,2.34,11.39,NA,NA,-0.41,NA,-0.3,NA,4.84,0.42,"Table 3","DF","V other 1 is cage. They say 908 dams in total across the 2 group, I assumed since the sires were split evenly the dams were too but that is not stated.","FS","trait type I would say FCS is more related to behaviour, or under """"other""""; # id in a pedigree should be higher (the one reported is just the number of offspring, so it's conservative?; # records should be same as # individuals, even those that die after 53 week were measured at 53 weeks; ok for the decision on #dams; AST comment: population should be Hendrix Genetics so that there is consistency throughout the dataset","Changed trait category to """"behaviour"""". Changed #ID in pedigree to 3681, which is #offspring +#sires + #dams. Changed #records to 917. Changed Population to """"Hendrix genetics"""". Added """"NA"""" for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","51","Revise",11.39,13.83,NA,NA,NA,2014,NA,11.39,0.0316066725197542,0.0316066725197542,0.128182616330114,0.032,0.00109409190371991,NA,4.82,0.36,4.82,4.84,0.424934152765584,"H2_2",0.128182616330114,6.82110747225646,153,"Gallus gallus"
"IGE0640","97",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3681,917,917,25,454,NA,5,"Feather condition score","behaviour","no",13.83,"no",3.55,"non-beak-trimmed","no","yes",5,1.46,0.36,NA,NA,6.14,NA,NA,NA,NA,NA,2.34,11.39,NA,NA,-0.41,NA,-0.3,NA,4.84,0.42,"Table 3","DF","V other 1 is cage. They say 908 dams in total across the 2 group, I assumed since the sires were split evenly the dams were too but that is not stated.","FS","trait type I would say FCS is more related to behaviour, or under """"other""""; # id in a pedigree should be higher (the one reported is just the number of offspring, so it's conservative?; # records should be same as # individuals, even those that die after 53 week were measured at 53 weeks; ok for the decision on #dams; AST comment: population should be Hendrix Genetics so that there is consistency throughout the dataset","Changed trait category to """"behaviour"""". Changed #ID in pedigree to 3681, which is #offspring +#sires + #dams. Changed #records to 917. Changed Population to """"Hendrix genetics"""". Added """"NA"""" for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","51","Revise",11.39,13.83,NA,NA,NA,2014,NA,11.39,0.0316066725197542,0.0316066725197542,0.128182616330114,0.032,0.00109409190371991,NA,4.82,0.36,4.82,4.84,0.424934152765584,"T2_2",0.42,6.82110747225646,154,"Gallus gallus"
"IGE0640","98",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3681,1524,1524,25,454,NA,5,"Feather condition score","behaviour","no",10.25,"no",3.81,"beak-trimmed","no","yes",5,1.99,0.07,NA,NA,6.5,NA,NA,NA,NA,NA,3.44,12.22,NA,NA,0.63,NA,0.24,NA,5.03,0.41,"Table 3","DF","V other 1 is cage. They say 908 dams in total across the 2 group, I assumed since the sires were split evenly the dams were too but that is not stated.","FS","trait type I would say FCS is more related to behaviour, or under """"other""""; # id in a pedigree should be higher (the one reported is just the number of offspring, so it's conservative?; # records should be same as # individuals, even those that die after 53 week were measured at 53 weeks; ok for the decision on #dams; AST comment: population should be Hendrix Genetics so that there is consistency throughout the dataset","Changed trait category to """"behaviour"""". Changed #ID in pedigree to 3681, which is #offspring +#sires + #dams. Changed number of records to 1524. Changed Population to """"Hendrix genetics"""". Added """"NA"""" for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","50","Revise",12.22,10.25,NA,NA,NA,2014,NA,12.22,0.00572831423895254,0.00572831423895254,0.162847790507365,0.006,0.000657462195923734,NA,5.03,0.07,5.03,5.03,0.411620294599018,"H2_2",0.162847790507365,7.32909373624659,155,"Gallus gallus"
"IGE0640","98",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3681,1524,1524,25,454,NA,5,"Feather condition score","behaviour","no",10.25,"no",3.81,"beak-trimmed","no","yes",5,1.99,0.07,NA,NA,6.5,NA,NA,NA,NA,NA,3.44,12.22,NA,NA,0.63,NA,0.24,NA,5.03,0.41,"Table 3","DF","V other 1 is cage. They say 908 dams in total across the 2 group, I assumed since the sires were split evenly the dams were too but that is not stated.","FS","trait type I would say FCS is more related to behaviour, or under """"other""""; # id in a pedigree should be higher (the one reported is just the number of offspring, so it's conservative?; # records should be same as # individuals, even those that die after 53 week were measured at 53 weeks; ok for the decision on #dams; AST comment: population should be Hendrix Genetics so that there is consistency throughout the dataset","Changed trait category to """"behaviour"""". Changed #ID in pedigree to 3681, which is #offspring +#sires + #dams. Changed number of records to 1524. Changed Population to """"Hendrix genetics"""". Added """"NA"""" for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","50","Revise",12.22,10.25,NA,NA,NA,2014,NA,12.22,0.00572831423895254,0.00572831423895254,0.162847790507365,0.006,0.000657462195923734,NA,5.03,0.07,5.03,5.03,0.411620294599018,"T2_2",0.41,7.32909373624659,156,"Gallus gallus"
"IGE0654","72",NA,"Gallus gallus","birds","Hendrix Genetics","captive","experimental","F","ad",3800,3800,3800,36,287,NA,5,"survival days","survival","no",454,"no",122,NA,"no","yes",4,960,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,13725,NA,NA,NA,NA,99,NA,2742,0.2,"Table 2","DF","They report a residual correlation of 0.09 but I haven't included that in the r PE-PE(S) column as it includes covariance due to shared cage effects I think not just non-genetic interactions among cage mates.","AST",NA,"Added """"NA"""" for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","52","Accept",13725,454,NA,NA,NA,2007,NA,13725,0.00961748633879781,0.00961748633879781,0.0699453551912568,0.01,0.000263365815117198,NA,2742,132,2742,2742,0.199781420765027,"H2_2",0.0699453551912568,8.24275634571448,157,"Gallus gallus"
"IGE0654","72",NA,"Gallus gallus","birds","Hendrix Genetics","captive","experimental","F","ad",3800,3800,3800,36,287,NA,5,"survival days","survival","no",454,"no",122,NA,"no","yes",4,960,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,13725,NA,NA,NA,NA,99,NA,2742,0.2,"Table 2","DF","They report a residual correlation of 0.09 but I haven't included that in the r PE-PE(S) column as it includes covariance due to shared cage effects I think not just non-genetic interactions among cage mates.","AST",NA,"Added """"NA"""" for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","52","Accept",13725,454,NA,NA,NA,2007,NA,13725,0.00961748633879781,0.00961748633879781,0.0699453551912568,0.01,0.000263365815117198,NA,2742,132,2742,2742,0.199781420765027,"T2_2",0.2,8.24275634571448,158,"Gallus gallus"
"IGE0746","150",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"neck feather condition score","behaviour","no",1.38,"no",NA,"line W1","no","yes",4,0.135,0.061,NA,NA,0.087,NA,NA,NA,NA,NA,NA,0.306,0.059,NA,0.16,NA,NA,NA,0.244,0.195,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.306,1.38,NA,NA,NA,2014,2.28813559322034,0.306,0.199346405228758,0.199346405228758,0.441176470588235,0.202,0.000186567164179104,NA,NA,0.061,NA,0.244,0.797385620915033,"H2_2",0.059,8.58727879898293,159,"Gallus gallus"
"IGE0746","150",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"neck feather condition score","behaviour","no",1.38,"no",NA,"line W1","no","yes",4,0.135,0.061,NA,NA,0.087,NA,NA,NA,NA,NA,NA,0.306,0.059,NA,0.16,NA,NA,NA,0.244,0.195,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.306,1.38,NA,NA,NA,2014,2.28813559322034,0.306,0.199346405228758,0.199346405228758,0.441176470588235,0.202,0.000186567164179104,NA,NA,0.061,NA,0.244,0.797385620915033,"T2_2",0.195,8.58727879898293,160,"Gallus gallus"
